"","Age","admission.department","flow"
"5499",52,"Z12 chest tumor ward I",4
"5500",55,"Z12 chest tumor ward I",2
"5501",56,"Z12 chest tumor ward I",13
"5502",57,"Z12 chest tumor ward I",4
"5503",58,"Z12 chest tumor ward I",12
"5504",59,"Z12 chest tumor ward I",1
"5505",60,"Z12 chest tumor ward I",9
"5506",61,"Z12 chest tumor ward I",11
"5507",62,"Z12 chest tumor ward I",11
"5508",63,"Z12 chest tumor ward I",10
"5509",64,"Z12 chest tumor ward I",16
"5510",65,"Z12 chest tumor ward I",5
"5511",66,"Z12 chest tumor ward I",6
"5512",67,"Z12 chest tumor ward I",13
"5513",68,"Z12 chest tumor ward I",5
"5514",69,"Z12 chest tumor ward I",6
"5515",70,"Z12 chest tumor ward I",3
"5516",71,"Z12 chest tumor ward I",3
"5517",72,"Z12 chest tumor ward I",2
"5518",73,"Z12 chest tumor ward I",8
"5519",74,"Z12 chest tumor ward I",3
"5520",75,"Z12 chest tumor ward I",8
"5521",76,"Z12 chest tumor ward I",5
"5522",77,"Z12 chest tumor ward I",2
"5523",78,"Z12 chest tumor ward I",5
"5524",79,"Z12 chest tumor ward I",4
"5525",80,"Z12 chest tumor ward I",1
"5526",81,"Z12 chest tumor ward I",1
"5527",82,"Z12 chest tumor ward I",9
"5528",83,"Z12 chest tumor ward I",2
"5529",85,"Z12 chest tumor ward I",1
"5530",71,"Z14 chest tumor ward III",1
"5531",59,"Chest Oncology Surgery",1
"5532",59,"Gastroenterology",1
"5533",75,"Respiratory and Critical Care Medicine",1
"5534",30,"Z13 Chest Oncology Department I",2
"5535",31,"Z13 Chest Oncology Department I",4
"5536",32,"Z13 Chest Oncology Department I",1
"5537",34,"Z13 Chest Oncology Department I",18
"5538",35,"Z13 Chest Oncology Department I",6
"5539",36,"Z13 Chest Oncology Department I",1
"5540",37,"Z13 Chest Oncology Department I",2
"5541",38,"Z13 Chest Oncology Department I",3
"5542",39,"Z13 Chest Oncology Department I",16
"5543",41,"Z13 Chest Oncology Department I",2
"5544",42,"Z13 Chest Oncology Department I",5
"5545",43,"Z13 Chest Oncology Department I",1
"5546",44,"Z13 Chest Oncology Department I",5
"5547",45,"Z13 Chest Oncology Department I",14
"5548",46,"Z13 Chest Oncology Department I",20
"5549",47,"Z13 Chest Oncology Department I",19
"5550",48,"Z13 Chest Oncology Department I",15
"5551",49,"Z13 Chest Oncology Department I",13
"5552",50,"Z13 Chest Oncology Department I",4
"5553",51,"Z13 Chest Oncology Department I",8
"5554",52,"Z13 Chest Oncology Department I",18
"5555",53,"Z13 Chest Oncology Department I",27
"5556",54,"Z13 Chest Oncology Department I",30
"5557",55,"Z13 Chest Oncology Department I",18
"5558",56,"Z13 Chest Oncology Department I",18
"5559",57,"Z13 Chest Oncology Department I",14
"5560",58,"Z13 Chest Oncology Department I",15
"5561",59,"Z13 Chest Oncology Department I",48
"5562",60,"Z13 Chest Oncology Department I",62
"5563",61,"Z13 Chest Oncology Department I",40
"5564",62,"Z13 Chest Oncology Department I",47
"5565",63,"Z13 Chest Oncology Department I",36
"5566",64,"Z13 Chest Oncology Department I",36
"5567",65,"Z13 Chest Oncology Department I",36
"5568",66,"Z13 Chest Oncology Department I",31
"5569",67,"Z13 Chest Oncology Department I",24
"5570",68,"Z13 Chest Oncology Department I",42
"5571",69,"Z13 Chest Oncology Department I",29
"5572",70,"Z13 Chest Oncology Department I",12
"5573",71,"Z13 Chest Oncology Department I",14
"5574",72,"Z13 Chest Oncology Department I",14
"5575",73,"Z13 Chest Oncology Department I",11
"5576",74,"Z13 Chest Oncology Department I",7
"5577",75,"Z13 Chest Oncology Department I",2
"5578",77,"Z13 Chest Oncology Department I",7
"5579",79,"Z13 Chest Oncology Department I",4
"5580",80,"Z13 Chest Oncology Department I",2
"5581",81,"Z13 Chest Oncology Department I",2
"5582",82,"Z13 Chest Oncology Department I",2
"5583",85,"Z13 Chest Oncology Department I",1
"5584",86,"Z13 Chest Oncology Department I",1
"5585",68,"Department of Infectious Diseases",1
"5586",65,"Department of Traditional Chinese Medicine",1
"5587",70,"Thoracic Surgery",1
"5588",33,"Z13 chest tumor area II",1
"5589",35,"Z13 chest tumor area II",2
"5590",36,"Z13 chest tumor area II",1
"5591",39,"Z13 chest tumor area II",5
"5592",41,"Z13 chest tumor area II",1
"5593",42,"Z13 chest tumor area II",2
"5594",44,"Z13 chest tumor area II",4
"5595",45,"Z13 chest tumor area II",4
"5596",46,"Z13 chest tumor area II",7
"5597",47,"Z13 chest tumor area II",1
"5598",48,"Z13 chest tumor area II",1
"5599",49,"Z13 chest tumor area II",1
"5600",50,"Z13 chest tumor area II",3
"5601",51,"Z13 chest tumor area II",5
"5602",52,"Z13 chest tumor area II",18
"5603",53,"Z13 chest tumor area II",6
"5604",54,"Z13 chest tumor area II",24
"5605",55,"Z13 chest tumor area II",13
"5606",56,"Z13 chest tumor area II",12
"5607",57,"Z13 chest tumor area II",4
"5608",58,"Z13 chest tumor area II",12
"5609",59,"Z13 chest tumor area II",13
"5610",60,"Z13 chest tumor area II",8
"5611",61,"Z13 chest tumor area II",4
"5612",62,"Z13 chest tumor area II",14
"5613",63,"Z13 chest tumor area II",3
"5614",64,"Z13 chest tumor area II",11
"5615",65,"Z13 chest tumor area II",9
"5616",66,"Z13 chest tumor area II",4
"5617",67,"Z13 chest tumor area II",4
"5618",68,"Z13 chest tumor area II",7
"5619",69,"Z13 chest tumor area II",9
"5620",70,"Z13 chest tumor area II",18
"5621",71,"Z13 chest tumor area II",10
"5622",72,"Z13 chest tumor area II",24
"5623",73,"Z13 chest tumor area II",5
"5624",74,"Z13 chest tumor area II",4
"5625",75,"Z13 chest tumor area II",7
"5626",76,"Z13 chest tumor area II",3
"5627",77,"Z13 chest tumor area II",1
"5628",79,"Z13 chest tumor area II",1
"5629",51,"Z15 chest tumor ward IV",1
"5630",53,"Cardiology",1
"5631",85,"Comprehensive internal medicine",1
"5632",53,"Department of Rehabilitation Medicine",1
"5633",63,"Gastroenterology",1
"5634",65,"orthopedics",1
"5635",69,"Respiratory Medicine",1
"5636",50,"Z13 Chest Oncology Department I",1
"5637",26,"Z14 Chest Oncology Department II",1
"5638",29,"Z14 Chest Oncology Department II",6
"5639",34,"Z14 Chest Oncology Department II",5
"5640",35,"Z14 Chest Oncology Department II",2
"5641",36,"Z14 Chest Oncology Department II",5
"5642",38,"Z14 Chest Oncology Department II",6
"5643",39,"Z14 Chest Oncology Department II",10
"5644",40,"Z14 Chest Oncology Department II",9
"5645",41,"Z14 Chest Oncology Department II",1
"5646",42,"Z14 Chest Oncology Department II",16
"5647",43,"Z14 Chest Oncology Department II",10
"5648",45,"Z14 Chest Oncology Department II",18
"5649",46,"Z14 Chest Oncology Department II",21
"5650",47,"Z14 Chest Oncology Department II",30
"5651",48,"Z14 Chest Oncology Department II",13
"5652",49,"Z14 Chest Oncology Department II",21
"5653",50,"Z14 Chest Oncology Department II",40
"5654",51,"Z14 Chest Oncology Department II",25
"5655",52,"Z14 Chest Oncology Department II",44
"5656",53,"Z14 Chest Oncology Department II",43
"5657",54,"Z14 Chest Oncology Department II",36
"5658",55,"Z14 Chest Oncology Department II",24
"5659",56,"Z14 Chest Oncology Department II",41
"5660",57,"Z14 Chest Oncology Department II",42
"5661",58,"Z14 Chest Oncology Department II",55
"5662",59,"Z14 Chest Oncology Department II",72
"5663",60,"Z14 Chest Oncology Department II",39
"5664",61,"Z14 Chest Oncology Department II",58
"5665",62,"Z14 Chest Oncology Department II",54
"5666",63,"Z14 Chest Oncology Department II",56
"5667",64,"Z14 Chest Oncology Department II",47
"5668",65,"Z14 Chest Oncology Department II",33
"5669",66,"Z14 Chest Oncology Department II",64
"5670",67,"Z14 Chest Oncology Department II",32
"5671",68,"Z14 Chest Oncology Department II",9
"5672",69,"Z14 Chest Oncology Department II",38
"5673",70,"Z14 Chest Oncology Department II",18
"5674",71,"Z14 Chest Oncology Department II",15
"5675",72,"Z14 Chest Oncology Department II",8
"5676",73,"Z14 Chest Oncology Department II",2
"5677",74,"Z14 Chest Oncology Department II",1
"5678",75,"Z14 Chest Oncology Department II",1
"5679",76,"Z14 Chest Oncology Department II",2
"5680",77,"Z14 Chest Oncology Department II",2
"5681",78,"Z14 Chest Oncology Department II",5
"5682",85,"Z14 Chest Oncology Department II",1
"5683",78,"Z16 Comprehensive Ward",1
"5684",53,"Breast tumors",1
"5685",76,"Department of Infectious Diseases",1
"5686",56,"Department of Respiratory and Critical Care Medicine",1
"5687",54,"Department of Traditional Chinese Medicine",1
"5688",56,"Department of Traditional Chinese Medicine",2
"5689",57,"Department of Traditional Chinese Medicine",1
"5690",58,"Department of Traditional Chinese Medicine",1
"5691",60,"Department of Traditional Chinese Medicine",1
"5692",47,"Z14 chest tumor ward III",6
"5693",48,"Z14 chest tumor ward III",2
"5694",49,"Z14 chest tumor ward III",1
"5695",51,"Z14 chest tumor ward III",7
"5696",52,"Z14 chest tumor ward III",4
"5697",54,"Z14 chest tumor ward III",3
"5698",55,"Z14 chest tumor ward III",18
"5699",56,"Z14 chest tumor ward III",15
"5700",57,"Z14 chest tumor ward III",23
"5701",58,"Z14 chest tumor ward III",12
"5702",59,"Z14 chest tumor ward III",16
"5703",60,"Z14 chest tumor ward III",15
"5704",61,"Z14 chest tumor ward III",15
"5705",62,"Z14 chest tumor ward III",15
"5706",63,"Z14 chest tumor ward III",6
"5707",64,"Z14 chest tumor ward III",19
"5708",65,"Z14 chest tumor ward III",10
"5709",66,"Z14 chest tumor ward III",19
"5710",67,"Z14 chest tumor ward III",30
"5711",68,"Z14 chest tumor ward III",14
"5712",69,"Z14 chest tumor ward III",16
"5713",70,"Z14 chest tumor ward III",17
"5714",71,"Z14 chest tumor ward III",11
"5715",73,"Z14 chest tumor ward III",8
"5716",75,"Z14 chest tumor ward III",1
"5717",76,"Z14 chest tumor ward III",5
"5718",77,"Z14 chest tumor ward III",8
"5719",78,"Z14 chest tumor ward III",4
"5720",80,"Z14 chest tumor ward III",1
"5721",83,"Z14 chest tumor ward III",1
"5722",87,"Z14 chest tumor ward III",2
"5723",57,"Z16VIP Ward",1
"5724",58,"Z16VIP Ward",1
"5725",72,"Z16VIP Ward",1
"5726",73,"Z16VIP Ward",1
"5727",81,"Z15 Chest Oncology Department III",1
"5728",57,"Cardiology",1
"5729",62,"Department of Traditional Chinese Medicine",1
"5730",63,"Thoracic Surgery",1
"5731",68,"Thoracic Surgery",1
"5732",71,"Thoracic Surgery",1
"5733",78,"Thoracic Surgery",1
"5734",40,"Z15 chest tumor ward IV",4
"5735",41,"Z15 chest tumor ward IV",3
"5736",42,"Z15 chest tumor ward IV",6
"5737",43,"Z15 chest tumor ward IV",1
"5738",46,"Z15 chest tumor ward IV",3
"5739",47,"Z15 chest tumor ward IV",9
"5740",48,"Z15 chest tumor ward IV",4
"5741",49,"Z15 chest tumor ward IV",3
"5742",50,"Z15 chest tumor ward IV",17
"5743",51,"Z15 chest tumor ward IV",8
"5744",52,"Z15 chest tumor ward IV",10
"5745",53,"Z15 chest tumor ward IV",2
"5746",54,"Z15 chest tumor ward IV",8
"5747",55,"Z15 chest tumor ward IV",3
"5748",57,"Z15 chest tumor ward IV",8
"5749",58,"Z15 chest tumor ward IV",5
"5750",59,"Z15 chest tumor ward IV",1
"5751",60,"Z15 chest tumor ward IV",3
"5752",61,"Z15 chest tumor ward IV",14
"5753",62,"Z15 chest tumor ward IV",2
"5754",63,"Z15 chest tumor ward IV",2
"5755",64,"Z15 chest tumor ward IV",5
"5756",65,"Z15 chest tumor ward IV",10
"5757",66,"Z15 chest tumor ward IV",10
"5758",67,"Z15 chest tumor ward IV",11
"5759",68,"Z15 chest tumor ward IV",12
"5760",69,"Z15 chest tumor ward IV",11
"5761",70,"Z15 chest tumor ward IV",5
"5762",71,"Z15 chest tumor ward IV",11
"5763",72,"Z15 chest tumor ward IV",3
"5764",73,"Z15 chest tumor ward IV",7
"5765",74,"Z15 chest tumor ward IV",3
"5766",76,"Z15 chest tumor ward IV",1
"5767",77,"Z15 chest tumor ward IV",3
"5768",79,"Z15 chest tumor ward IV",2
"5769",80,"Z15 chest tumor ward IV",1
"5770",81,"Z15 chest tumor ward IV",2
"5771",82,"Z15 chest tumor ward IV",3
"5772",77,"Z16VIP Ward",1
"5773",55,"Gastroenterology",1
"5774",57,"Respiratory and Critical Care Medicine",1
"5775",69,"Respiratory and Critical Care Medicine",1
"5776",47,"Stem Cell Center Cell Therapy Department",1
"5777",46,"Thoracic Surgery",1
"5778",72,"Z10 Abdominal Oncology Department II",1
"5779",19,"Z15 chest tumorⅣ",1
"5780",29,"Z15 chest tumorⅣ",2
"5781",36,"Z15 chest tumorⅣ",6
"5782",37,"Z15 chest tumorⅣ",7
"5783",38,"Z15 chest tumorⅣ",9
"5784",39,"Z15 chest tumorⅣ",17
"5785",40,"Z15 chest tumorⅣ",18
"5786",41,"Z15 chest tumorⅣ",8
"5787",43,"Z15 chest tumorⅣ",5
"5788",44,"Z15 chest tumorⅣ",6
"5789",45,"Z15 chest tumorⅣ",15
"5790",46,"Z15 chest tumorⅣ",25
"5791",47,"Z15 chest tumorⅣ",19
"5792",48,"Z15 chest tumorⅣ",17
"5793",49,"Z15 chest tumorⅣ",12
"5794",50,"Z15 chest tumorⅣ",25
"5795",51,"Z15 chest tumorⅣ",15
"5796",52,"Z15 chest tumorⅣ",7
"5797",53,"Z15 chest tumorⅣ",18
"5798",54,"Z15 chest tumorⅣ",29
"5799",55,"Z15 chest tumorⅣ",29
"5800",56,"Z15 chest tumorⅣ",34
"5801",57,"Z15 chest tumorⅣ",22
"5802",58,"Z15 chest tumorⅣ",25
"5803",59,"Z15 chest tumorⅣ",29
"5804",60,"Z15 chest tumorⅣ",47
"5805",61,"Z15 chest tumorⅣ",56
"5806",62,"Z15 chest tumorⅣ",11
"5807",63,"Z15 chest tumorⅣ",30
"5808",64,"Z15 chest tumorⅣ",24
"5809",65,"Z15 chest tumorⅣ",17
"5810",66,"Z15 chest tumorⅣ",22
"5811",67,"Z15 chest tumorⅣ",16
"5812",68,"Z15 chest tumorⅣ",24
"5813",69,"Z15 chest tumorⅣ",20
"5814",70,"Z15 chest tumorⅣ",13
"5815",71,"Z15 chest tumorⅣ",19
"5816",72,"Z15 chest tumorⅣ",6
"5817",74,"Z15 chest tumorⅣ",2
"5818",75,"Z15 chest tumorⅣ",5
"5819",77,"Z15 chest tumorⅣ",2
"5820",78,"Z15 chest tumorⅣ",4
"5821",76,"Comprehensive internal medicine",1
"5822",85,"Comprehensive internal medicine",1
"5823",16,"L5 osteosoft tissue oncology department",1
"5824",38,"L5 osteosoft tissue oncology department",1
"5825",45,"L5 osteosoft tissue oncology department",1
"5826",47,"L5 osteosoft tissue oncology department",1
"5827",50,"L5 osteosoft tissue oncology department",2
"5828",12,"orthopedics",1
"5829",78,"Thoracic Surgery",1
"5830",40,"Z10 Abdominal Oncology Department II",1
"5831",54,"Z10 Abdominal Oncology Department II",1
"5832",61,"Z10 Abdominal Oncology Department II",1
"5833",74,"Z10 Abdominal Oncology Department II",2
"5834",50,"Z11 Digestive Oncology Department I",1
"5835",55,"Z11 Digestive Oncology Department I",1
"5836",62,"Z11 Digestive Oncology Department I",1
"5837",64,"Z11 Digestive Oncology Department I",1
"5838",71,"Z11 Digestive Oncology Department I",1
"5839",73,"Z11 Digestive Oncology Department I",1
"5840",60,"Z12 Chest Oncology DepartmentⅠ",1
"5841",63,"Z13 Chest Oncology Department I",1
"5842",37,"Z14 Chest Oncology Department II",1
"5843",44,"Z14 Chest Oncology Department II",1
"5844",46,"Z14 Chest Oncology Department II",3
"5845",50,"Z14 Chest Oncology Department II",1
"5846",51,"Z14 Chest Oncology Department II",2
"5847",52,"Z14 Chest Oncology Department II",1
"5848",54,"Z14 Chest Oncology Department II",4
"5849",60,"Z14 Chest Oncology Department II",2
"5850",63,"Z14 Chest Oncology Department II",1
"5851",54,"Z15 chest tumorⅣ",1
"5852",56,"Z15 chest tumorⅣ",1
"5853",60,"Z15 chest tumorⅣ",2
"5854",6,"Z16 Comprehensive Ward",1
"5855",8,"Z16 Comprehensive Ward",1
"5856",12,"Z16 Comprehensive Ward",3
"5857",14,"Z16 Comprehensive Ward",7
"5858",16,"Z16 Comprehensive Ward",1
"5859",27,"Z16 Comprehensive Ward",1
"5860",29,"Z16 Comprehensive Ward",7
"5861",30,"Z16 Comprehensive Ward",4
"5862",31,"Z16 Comprehensive Ward",5
"5863",32,"Z16 Comprehensive Ward",2
"5864",33,"Z16 Comprehensive Ward",7
"5865",37,"Z16 Comprehensive Ward",1
"5866",38,"Z16 Comprehensive Ward",1
"5867",39,"Z16 Comprehensive Ward",2
"5868",40,"Z16 Comprehensive Ward",9
"5869",43,"Z16 Comprehensive Ward",3
"5870",44,"Z16 Comprehensive Ward",1
"5871",45,"Z16 Comprehensive Ward",7
"5872",46,"Z16 Comprehensive Ward",20
"5873",47,"Z16 Comprehensive Ward",2
"5874",48,"Z16 Comprehensive Ward",5
"5875",49,"Z16 Comprehensive Ward",2
"5876",50,"Z16 Comprehensive Ward",11
"5877",51,"Z16 Comprehensive Ward",13
"5878",52,"Z16 Comprehensive Ward",18
"5879",53,"Z16 Comprehensive Ward",13
"5880",54,"Z16 Comprehensive Ward",15
"5881",55,"Z16 Comprehensive Ward",25
"5882",56,"Z16 Comprehensive Ward",11
"5883",57,"Z16 Comprehensive Ward",1
"5884",58,"Z16 Comprehensive Ward",3
"5885",59,"Z16 Comprehensive Ward",3
"5886",60,"Z16 Comprehensive Ward",6
"5887",61,"Z16 Comprehensive Ward",2
"5888",62,"Z16 Comprehensive Ward",11
"5889",64,"Z16 Comprehensive Ward",11
"5890",65,"Z16 Comprehensive Ward",3
"5891",66,"Z16 Comprehensive Ward",2
"5892",67,"Z16 Comprehensive Ward",3
"5893",69,"Z16 Comprehensive Ward",2
"5894",71,"Z16 Comprehensive Ward",4
"5895",72,"Z16 Comprehensive Ward",4
"5896",74,"Z16 Comprehensive Ward",6
"5897",76,"Z16 Comprehensive Ward",2
"5898",77,"Z16 Comprehensive Ward",11
"5899",78,"Z16 Comprehensive Ward",6
"5900",80,"Z16 Comprehensive Ward",1
"5901",83,"Z16 Comprehensive Ward",1
"5902",52,"Z9 Abdominal Oncology Department",2
"5903",66,"Comprehensive Medical Department",1
"5904",72,"Comprehensive Medical Department",1
"5905",76,"Department of Traditional Chinese Medicine",1
"5906",76,"Z10 Digestive Oncology Department Ⅱ",1
"5907",47,"Z11 digestive tumor ward III",1
"5908",71,"Z11 digestive tumor ward III",1
"5909",48,"Z12 chest tumor ward I",1
"5910",49,"Z12 chest tumor ward I",2
"5911",48,"Z14 chest tumor ward III",1
"5912",63,"Z14 chest tumor ward III",2
"5913",70,"Z14 chest tumor ward III",1
"5914",72,"Z14 chest tumor ward III",1
"5915",76,"Z14 chest tumor ward III",1
"5916",83,"Z14 chest tumor ward III",1
"5917",30,"Z16VIP Ward",5
"5918",31,"Z16VIP Ward",1
"5919",48,"Z16VIP Ward",1
"5920",49,"Z16VIP Ward",5
"5921",50,"Z16VIP Ward",1
"5922",52,"Z16VIP Ward",13
"5923",53,"Z16VIP Ward",6
"5924",54,"Z16VIP Ward",2
"5925",56,"Z16VIP Ward",2
"5926",57,"Z16VIP Ward",4
"5927",59,"Z16VIP Ward",8
"5928",60,"Z16VIP Ward",2
"5929",61,"Z16VIP Ward",1
"5930",64,"Z16VIP Ward",11
"5931",65,"Z16VIP Ward",14
"5932",66,"Z16VIP Ward",1
"5933",70,"Z16VIP Ward",2
"5934",71,"Z16VIP Ward",5
"5935",72,"Z16VIP Ward",6
"5936",73,"Z16VIP Ward",4
"5937",76,"Z16VIP Ward",2
"5938",78,"Z16VIP Ward",2
"5939",79,"Z16VIP Ward",3
"5940",80,"Z16VIP Ward",3
"5941",81,"Z16VIP Ward",2
"5942",82,"Z16VIP Ward",5
"5943",83,"Z16VIP Ward",11
"5944",86,"Z16VIP Ward",1
"5945",68,"Z5 Digestive Oncology Surgery",1
"5946",16,"Cardiology",1
"5947",56,"Cardiology",1
"5948",55,"Department of Traditional Chinese Medicine",1
"5949",58,"Gastroenterology",1
"5950",50,"Otolaryngology",1
"5951",60,"Thoracic Surgery",1
"5952",63,"Thoracic Surgery",1
"5953",6,"Z7 Head and Neck Oncology DepartmentⅠ",13
"5954",7,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5955",8,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5956",13,"Z7 Head and Neck Oncology DepartmentⅠ",3
"5957",15,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5958",17,"Z7 Head and Neck Oncology DepartmentⅠ",2
"5959",18,"Z7 Head and Neck Oncology DepartmentⅠ",2
"5960",19,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5961",25,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5962",27,"Z7 Head and Neck Oncology DepartmentⅠ",3
"5963",29,"Z7 Head and Neck Oncology DepartmentⅠ",4
"5964",30,"Z7 Head and Neck Oncology DepartmentⅠ",8
"5965",31,"Z7 Head and Neck Oncology DepartmentⅠ",8
"5966",32,"Z7 Head and Neck Oncology DepartmentⅠ",9
"5967",33,"Z7 Head and Neck Oncology DepartmentⅠ",9
"5968",34,"Z7 Head and Neck Oncology DepartmentⅠ",6
"5969",35,"Z7 Head and Neck Oncology DepartmentⅠ",3
"5970",36,"Z7 Head and Neck Oncology DepartmentⅠ",1
"5971",37,"Z7 Head and Neck Oncology DepartmentⅠ",4
"5972",38,"Z7 Head and Neck Oncology DepartmentⅠ",14
"5973",39,"Z7 Head and Neck Oncology DepartmentⅠ",12
"5974",40,"Z7 Head and Neck Oncology DepartmentⅠ",15
"5975",41,"Z7 Head and Neck Oncology DepartmentⅠ",5
"5976",42,"Z7 Head and Neck Oncology DepartmentⅠ",2
"5977",43,"Z7 Head and Neck Oncology DepartmentⅠ",4
"5978",44,"Z7 Head and Neck Oncology DepartmentⅠ",15
"5979",45,"Z7 Head and Neck Oncology DepartmentⅠ",24
"5980",46,"Z7 Head and Neck Oncology DepartmentⅠ",17
"5981",47,"Z7 Head and Neck Oncology DepartmentⅠ",15
"5982",48,"Z7 Head and Neck Oncology DepartmentⅠ",20
"5983",49,"Z7 Head and Neck Oncology DepartmentⅠ",23
"5984",50,"Z7 Head and Neck Oncology DepartmentⅠ",16
"5985",51,"Z7 Head and Neck Oncology DepartmentⅠ",11
"5986",52,"Z7 Head and Neck Oncology DepartmentⅠ",24
